BIZ_NAME,PRIMARY_EMAIL,PRIMARY_PHONE,LICENSE,PERMIT_ID,STREET_NO,STREET,CITY,STATE,ZIPCODE,PERMIT_DATE
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""06785b27c7022a4b""",800,HUMPHREY PL,CHULA VISTA,CA,91911,2021-06-24
SULLIVAN ELECTRIC INC.,,,EC140,"""0bcf0ea7c6674060""",119,30TH AVE N,NASHVILLE,TN,37203,2003-08-21
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""68125b16eefb6428""",1705,BELLINGTON LN,FALLBROOK,CA,92028,2018-08-27
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""759debc026a1aa9a""",9275,LAMAR ST,SPRING VALLEY,CA,91977,2015-08-18
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""8f621fb9d72cb47e""",1167,HIGHLAND PARK,FALLBROOK,CA,92028,2018-11-05
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""12b1526c404701a2""",506,ALPINE HEIGHTS RD,ALPINE,CA,91901,2018-01-24
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""8d95f739e313cbda""",10427,LA MORADA DR,SAN DIEGO,CA,92124,2019-08-15
SULLIVANS ELECTRIC CO. INC.,,,,"""30457d7a1e58ad8b""",,,,OR,,2011-06-16
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""ec0d0a4a8a07f5e9""",10918,SIGLO CT,SAN DIEGO,CA,92124,2018-07-25
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""540cea3c64815350""",1949,EVERGREEN AVE,FULLERTON,CA,92835,2015-01-21
SULLIVAN ELECTRIC & PUMP INC.,,,,"""e159b1fee5de0374""",8520,SE EAGLEWOOD WAY,HOBE SOUND,FL,33455,2003-04-17
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""63f3c572c84fce85""",1433,PERSHING RD,CHULA VISTA,CA,91913,2015-11-03
SULLIVAN SOLAR POWER,,,839077,"""30a6bd43deba9859""",1326,BLUE SAGE WAY,CHULA VISTA,CA,91915,2014-11-19
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""a580c5d0537ac584""",9559,FARMINGTON DR,LAKESIDE,CA,92040,2016-05-11
OSULLIVAN GREEN SOLAR,tim@osullivangreensolar.com,(408) 628-4142,1018350,"""189e17aafdfc6ae1""",16200,CAM DEL SOL,LOS GATOS,CA,95032,2023-02-14
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""f2dfc813484c8254""",13566,VISTA SAGE LN,JAMUL,CA,91935,2014-08-28
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""aeb047c9145bbea9""",4011,BOONE ST,SAN DIEGO,CA,92117,2019-03-20
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""0cd9d2e0f3711d2b""",3521,WINNETKA DR,BONITA,CA,91902,2020-10-01
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""fe333ddec7c66424""",16063,OAKLEY RD,RAMONA,CA,92065,2017-03-10
KENZ-PAY ELECTRIC DANNY SULLIVANS PLUMBING CAROLINA COMFORT AIR INC.,,,,"""2d4764cf10310ff7""",112,MOULTRIE CT,CLAYTON,NC,27527,2015-05-01
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""e04950932328fdfc""",31213,RACHEL LN,HOMELAND,CA,92548,2019-04-01
SULLIVAN ELECTRIC INC.,,,EC140,"""7f70b9a2f43a0b17""",119,30TH AVE N,NASHVILLE,TN,37203,2003-08-13
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""36e32873bd6fd57c""",15332,CREEK HILLS RD,EL CAJON,CA,92021,2015-12-17
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""4bf6fc28dbaffe95""",1474,VIA MONSERATE,FALLBROOK,CA,92028,2019-10-03
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""e8e4626c00f3def4""",4501,RHODE ISLAND ST,SAN DIEGO,CA,92116,2020-10-14
SULLIVANS ELECTRICAL SERVICE LLC,,,,"""afafbf441cb0fa34""",5510,N KENWOOD AVE,INDIANAPOLIS,IN,46208,2022-03-16
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""6d675b22d371577c""",1242,INSPIRATION DR,SAN DIEGO,CA,92037,2018-11-28
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""14e0c1a054f87f52""",456,FLORES DE ORO,ENCINITAS,CA,92024,2015-08-04
SULLIVAN ELECTRIC SERVICES LLC,,,,"""b2b0a1b7a29d95bc""",21,NEVADA AVE,MALDEN,MA,02148,2014-02-04
SULLIVAN ELECTRIC & PUMP INC.,,,,"""92f281ea34dd27fa""",,,WEST PALM BEACH,FL,,2001-01-12
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""d3859d062ac9ca9f""",7785,SENDERO ANGELICA,SAN DIEGO,CA,92127,2019-04-15
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""85471b1f514f1882""",1247,SAN JULIAN PL,SAN MARCOS,CA,92078,2014-07-02
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""7a1658f9d12f3592""",5189,GREENWILLOW LN,SAN DIEGO,CA,92130,2019-06-20
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""2a7bfe53dd0f481e""",25,OCEAN HEIGHTS DR,NEWPORT BEACH,CA,92657,2016-11-14
SULLIVAN ELECTRIC & PUMP INC.,,,,"""5fdb5753543896cf""",,,ROYAL PALM BEACH,FL,,2009-03-12
SULLIVAN ELECTRIC SERVICES CO.,,,,"""63c55e3df41c4629""",,,,GA,,2008-11-21
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""9de57a7e5d8a0165""",2405,SUDDABY,TUSTIN,CA,92782,2018-04-05
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""bf2932c3c618c6ec""",5344,CONRAD AVE,SAN DIEGO,CA,92117,2021-07-08
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""7cc48182728d1703""",12806,SEABREEZE FARMS DR,SAN DIEGO,CA,92130,2020-11-23
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""fff37b0f9587c2a6""",5567,LIMERICK AVE,SAN DIEGO,CA,92117,2019-06-19
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""8258c2e751b14783""",37820,VIA LOBATO,TEMECULA,CA,92592,2021-06-10
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""2fa3b03ffbbd5bae""",1150,VIA PRIVADA,ESCONDIDO,CA,92029,2020-04-09
OSULLIVAN GREEN SOLAR,tim@osullivangreensolar.com,(408) 628-4142,1018350,"""3e4eb14826e6f6f2""",16245,JACARANDA WAY,LOS GATOS,CA,95032,2021-06-15
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""4d1d20f6aded2661""",6307,LA VALLE PLATEADA,RANCHO SANTA FE,CA,92067,2018-04-19
SULLIVAN ELECTRIC,,,713726,"""b2deb25e9c59081a""",12632,SAN FERNANDO RD,LOS ANGELES,CA,91342,2001-06-18
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""438993aa23f64c8c""",17268,REFLECTIONS CIR,SAN DIEGO,CA,92127,2016-01-11
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""6db8358ee264d33d""",12041,BLUE DIAMOND CT,SAN DIEGO,CA,92131,2018-08-24
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""3c91c86e118740f3""",17375,RANCHO SUENOS DR,RAMONA,CA,92065,2021-07-26
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""873f4787984d463b""",12036,DEERFOOT RD,SAN DIEGO,CA,92131,2019-10-28
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""dc1a01a82c1bac9e""",3302,JUNIPER ST,SAN DIEGO,CA,92104,2020-08-27
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""f4a3845c62d9c523""",7022,REGNER RD,SAN DIEGO,CA,92119,2019-08-03
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""f491f40049261d7a""",1432,APPALACHIAN PL,CHULA VISTA,CA,91915,2017-07-24
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""1e7b08ed30003023""",1610,SANTA MARGARITA DR,FALLBROOK,CA,92028,2016-08-16
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""3d8efd9ddb6987f8""",13386,DEVON DR,JAMUL,CA,91935,2015-02-05
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""20531f4e590a6ad1""",11656,SIERRA CREST CT,SAN DIEGO,CA,92131,2019-10-24
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""84e707fc7b184b6e""",11235,TRAILSIDE CT,SAN DIEGO,CA,92127,2019-09-16
SULLIVAN ELECTRICAL,,,,"""dc1e81282e82a04f""",555,ANDERSON RD,ALPINE,CA,91901,2012-01-12
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""4676886aecb3d5dd""",11263,ALMAZON ST,SAN DIEGO,CA,92129,2021-09-09
SULLIVAN ELECTRIC & PUMP INC.,,,,"""8d23d029e2e78bdd""",762,S MILITARY TRL,DEERFIELD BEACH,FL,33442,2001-10-26
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""ebdf9b9bf8cee05e""",737,FIELDSTONE LN,ENCINITAS,CA,92024,2020-06-22
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""341cc58c8b6d709c""",5656,OLVERA AVE,SAN DIEGO,CA,92114,2020-04-01
SULLIVANS ELECTRIC CO. INC.,,,,"""5909e4a628cc39df""",,,,OR,,2002-01-29
SULLIVAN ELECTRIC SERVICES CO.,,,,"""4523a9ed476904ab""",1994,BENT CRK,ATLANTA,GA,,2021-09-10
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""e5c883ca884e8e44""",3693,LANDFAIR CT,SAN DIEGO,CA,92130,2019-05-24
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""ef5faac6cef25af9""",4173,S TROPICO DR,LA MESA,CA,91941,2014-01-22
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""f302f889bc241d7e""",1319,BURRIS DR,EL CAJON,CA,92019,2016-11-16
SULLIVANS ELECTRIC CO. INC.,,,,"""4b54ef84f36bbf1d""",,,,OR,,2002-09-13
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""b0aff50cc1911011""",6147,WOLFSTAR CT,SAN DIEGO,CA,92122,2020-06-17
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""5646a40b4dcd42b5""",4163,STURGEON CT,SAN DIEGO,CA,92130,2019-04-10
SULLIVAN SOLAR POWER,,,839077,"""773b389f33ca6e79""",1392,WEAVERVILLE ST,CHULA VISTA,CA,91913,2015-04-02
SULLIVAN SOLAR POWER,,,839077,"""efdc9cf68bdc77dd""",2326,HUMMINGBIRD ST,CHULA VISTA,CA,91915,2012-12-11
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""449be540c96c5560""",519,TRAVERSE DR,COSTA MESA,CA,92626,2013-12-31
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""b76ac32e8d4ebfad""",15876,THE RIVER TRL,RANCHO SANTA FE,CA,92067,2015-11-04
SULLIVAN ELECTRICAL,,,,"""335d01d854385be8""",4694,SLEEPING INDIAN RD,FALLBROOK,CA,92028,2012-02-15
OSULLIVAN GREEN SOLAR,tim@osullivangreensolar.com,(408) 628-4142,1018350,"""272a13c72f5f3759""",1081,HEINZ RANCH CT,PLEASANTON,CA,94566,2018-10-31
SEAN T SULLIVAN (S) ELECTRICIAN GENERAL SUPERVISING 5221S,,,,"""74d9a01f0342bd93""",1401,N 10TH AVE,STAYTON,OR,97383,2017-01-04
SULLIVANS ELECTRICAL SERVICE LLC,,,,"""fa30f20cf989053d""",533,N PARKER AVE,INDIANAPOLIS,IN,46201,2019-11-25
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""a95cc281c1fc8ea9""",402,FEGHALI RD,RAMONA,CA,92065,2015-03-13
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""8307b4c831c9d3a0""",16059,CAMINITO TOMAS SAN DIEGO CA 92128,SAN DIEGO,CA,,2019-10-04
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""b104072f683f4da2""",11205,GATEMOORE WAY,SAN DIEGO,CA,92131,2019-12-13
SULLIVAN ELECTRIC SERVICES CO.,,,,"""db71766ebc4441e4""",740,FLORENCE,ATLANTA,GA,,2009-05-18
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""16b5b987418504fb""",2102,TWO HARBORS CIR,COSTA MESA,CA,92627,2017-05-04
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""c1814ba500c570de""",913,RIDGE HEIGHTS DR,FALLBROOK,CA,92028,2018-04-06
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""d4b708282fd0f54b""",1874,LA FORCE RD,ALPINE,CA,91901,2013-06-19
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""b6805a003ad0b346""",13167,WINSTANLEY WAY,SAN DIEGO,CA,92130,2020-06-02
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""2fb7e6df4888759d""",18685,WESSEX ST,SAN DIEGO,CA,92128,2020-10-06
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""c61d685bb17d2510""",1320,PUTERBAUGH ST,SAN DIEGO,CA,92103,2021-09-16
SULLIVAN ELECTRIC SERVICES CO.,,,,"""0c7bb39046d529d7""",1839,LAKEWOOD AVE SE,ATLANTA,GA,30315,2018-03-05
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""64a21dd66eb2c797""",1115,PORTOLA AVE,SPRING VALLEY,CA,91977,2015-12-03
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""42802db7c5475ef0""",13245,VANGUARD WAY,LAKESIDE,CA,92040,2016-04-26
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""2e8a5722fb84d047""",11238,DEL DIABLO WAY,SAN DIEGO,CA,92129,2018-06-27
SULLIVAN ELECTRICAL,,,,"""dc82c09f21b90d44""",5217,NANNETTE ST,BONITA,CA,91902,2012-06-21
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""d713fc783115ebf4""",5361,MOUNTAIN VIEW AVE,YORBA LINDA,CA,92886,2013-05-29
SULLIVAN ELECTRICAL SERVICES LLC,,,,"""d739891aa766fd6f""",145,PERFORMANCE BL SPRINGFIELD MA 00000,SPRINGFIELD,MA,,2013-05-23
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""d2432708a03bf926""",737,N EUCLID ST,FULLERTON,CA,92832,2013-02-21
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""cac93c03f88690e1""",2770,SOUTHERN OAK RD,RAMONA,CA,92065,2019-08-29
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""64dc9fa53d83eb2f""",5979,VIA ZURITA,SAN DIEGO,CA,92037,2018-02-12
SULLIVAN SOLAR POWER,,,,"""0418265a8731def6""",624,MONICA CIR,OCEANSIDE,CA,92057,2012-06-06
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""7d8f283ab0f1fdd6""",27367,LATIGO RD,VALLEY CENTER,CA,92082,2016-11-16
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""db35625cec51cafa""",2860,VELASCO LN,COSTA MESA,CA,92626,2017-05-04
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""112cc641654cd8d7""",3740,CAMEO LN,SAN DIEGO,CA,92111,2019-06-01
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""57fa2bf64dad65bd""",2105,TWO HARBORS CIR,COSTA MESA,CA,92627,2018-03-23
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""28d46b594ee2b45e""",1306,MUIRLANDS DR,SAN DIEGO,CA,92037,2019-01-03
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""a8e792408a7c374a""",4155,COLE WAY,SAN DIEGO,CA,92117,2021-07-20
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""c6c22baed4196a93""",6429,PEINADO WAY,SAN DIEGO,CA,92121,2019-03-04
DANNY SULLIVANS PLUMBING COMMON GROUND ELECTRIC MY HVAC GUYS LLC,,,,"""600dbc35125c99bf""",2755,SANDERS RD,WILLOW SPRINGS,NC,27520,2021-04-14
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""c57d2b044df6c506""",4346,HILL ST,SAN DIEGO,CA,92107,2018-10-22
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""549023a02e246add""",1883,HIDDEN SPRINGS DR,EL CAJON,CA,92019,2021-02-17
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""0de92273a90208ff""",5656,OLVERA AVE,SAN DIEGO,CA,92114,2020-01-14
SULLIVAN ELECTRIC & PUMP INC.,,,,"""f9c82a2b5ddc58ff""",6411,PARKER AVE,WEST PALM BEACH,FL,33405,2005-08-08
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""c49171374aab0f71""",3496,ELSINORE PL,SAN DIEGO,CA,92117,2019-11-25
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""a427d372d5b70727""",1898,DEHESA RD,EL CAJON,CA,92019,2021-06-30
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""9602ce6f2504554d""",8866,HUNTER PS,ALPINE,CA,91901,2015-10-27
STEPHENSON HEATING AND AI RA JACKSON ELECTRICAL/ROB DANNY SULLIVANS PLUMBING BLS INC.,,,,"""d98d8cf5ac84526e""",260,LANCASHIRE RUN,SMITHFIELD,NC,27577,2020-06-08
SULLIVAN SOLAR POWER,,,839077,"""9e89eaf0fb324e08""",1654,BALLAST POINT CT,CHULA VISTA,CA,91911,2010-03-01
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""1840d5247f51d71d""",5149,ESPINOZA RD,EL CAJON,CA,92021,2014-02-07
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""e4b78ff9517374ee""",3027,CRELA ST,BONITA,CA,91902,2014-11-17
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""9db882cf349ebcff""",6082,CHARAE ST,SAN DIEGO,CA,92122,2021-05-28
SULLIVAN ELECTRIC SERVICES CO.,,,,"""3c673da0f80fd8f9""",561,DOYAL MILLS CT,STONE MOUNTAIN,GA,30083,2010-05-12
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""6c4df6c62acac59e""",10142,LONE DOVE ST,SAN DIEGO,CA,92127,2018-12-04
SULLIVANS ELECTRICAL SERVICE LLC,,,,"""510f9c8d3f4400f2""",4550,N PARK AVE,INDIANAPOLIS,IN,46205,2013-09-09
SULLIVAN ELECTRIC & PUMP INC.,,,,"""07847eb0b5e746b9""",5202,SE BRANDYWINE WAY,STUART,FL,34997,2011-06-06
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""4da449ec5fb61ce1""",1015,ARROYO DR,CHULA VISTA,CA,91910,2019-08-23
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""390c609c98c501db""",6563,MESA NORTE DR,SAN DIEGO,CA,92130,2020-03-27
OSULLIVAN GREEN SOLAR,,,1018350,"""d6a665ac7319475f""",19599,SOMERVILLE DR,SARATOGA,CA,95070,2019-09-25
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""f671e16539b46822""",14080,CONDESA DR,DEL MAR,CA,92014,2020-12-29
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""9b01a2e53f653755""",9544,SUNSET AVE,LA MESA,CA,91941,2018-12-27
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""4c11b0b3ed69d768""",1987,GREENFIELD DR,EL CAJON,CA,92019,2019-08-16
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""b81724af5d029b12""",7424,LA MANTANZA,SAN DIEGO,CA,92127,2019-03-11
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""d7c06ce3814398a6""",7657,VIA CORTONA,SAN DIEGO,CA,92127,2020-12-02
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""e66a64a8ad69495b""",4815,51ST ST,SAN DIEGO,CA,92115,2018-08-28
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""5ee7bb735b330e19""",4035,COLLEGE AVE,SAN DIEGO,CA,92115,2021-05-03
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""4eb9cdbe5e303f29""",4860,LORRAINE DR,SAN DIEGO,CA,92115,2019-09-10
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""5c8d8463806a04ee""",5397,CAM PLAYA NORTE,SAN DIEGO,CA,92124,2018-10-09
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""3b0cd1f96c6779f0""",11849,AVE SIVRITA,SAN DIEGO,CA,92128,2019-10-25
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""f28885217aae953e""",10975,RIM RD,ESCONDIDO,CA,92026,2017-11-27
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""06e8eeaf5175b455""",1427,SAVOY CR SAN DIEGO CA 92107,SAN DIEGO,CA,,2020-11-23
SULLIVAN SOLAR POWER,,,839077,"""fa8eb703c5fea736""",8561,OXLEY CIR,HUNTINGTON BEACH,CA,92646,2015-02-19
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""426e9d687407bf9f""",11974,BREWSTER CT,SAN DIEGO,CA,92128,2020-07-10
SULLIVAN ELECTRICAL CONTRACTORS INC.,,,,"""dea1db7312e4787a""",46,HAMLEN ST,TAUNTON,MA,02780,2022-04-12
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""355de37a10ee8a7c""",3775,W SANDIA CREEK TER,FALLBROOK,CA,92028,2013-03-08
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""890ab49275c82499""",9565,BRAY AVE,SPRING VALLEY,CA,91977,2021-03-18
STEPHENSON HEATING AND AI DANNY SULLIVANS PLUMBING ELECTRICAL INNOVATORS FLEMING HOMES LLC,,,,"""9d662cb200d9fd1d""",830,OLD JOHNSON RD,WENDELL,NC,27591,2021-01-11
OSULLIVAN GREEN SOLAR,,,1018350,"""f1739ccbe9ec862d""",12121,OAK PARK CT,LOS ALTOS HILLS,CA,94022,2022-05-09
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""10afadfa46dfab64""",7740,ST ANDREWS AVE,SAN DIEGO,CA,92154,2019-10-22
SULLIVAN ELECTRICAL,,,,"""71634adb03bbdf81""",2697,FIREBRAND PL,ALPINE,CA,91901,2011-02-17
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""4e05119325543843""",5487,RIVERVIEW DR,JURUPA VALLEY,CA,92509,2021-06-29
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""5f7e347874e8b091""",4948,ORCUTT AVE,SAN DIEGO,CA,92120,2019-09-23
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""d11607db0e5e7e85""",1831,TETON PASS ST,EL CAJON,CA,92019,2013-12-26
SULLIVANS ELECTRICAL SERVICE LLC,,,,"""c373bddbf36d98b1""",5841,FOREST LN,INDIANAPOLIS,IN,46220,2022-02-14
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""7ecf4b801650b759""",27612,ROSEDALE DR,SAN JUAN CAPISTRANO,CA,92675,2017-06-21
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""a173ec976ad43c85""",11453,LUZ RD,SAN DIEGO,CA,92127,2019-05-08
SULLIVAN ELECTRIC & PUMP INC.,,,,"""b9b06efcb0aa26f4""",4220,SAN MARINO BLVD,WEST PALM BEACH,FL,33409,2018-10-09
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""7c8557b7e88b3a96""",1309,MARINERS DR,NEWPORT BEACH,CA,92660,2015-03-11
SULLIVAN ELECTRIC SERVICES CO.,,,,"""c2750f44ca6b7be4""",1085,KATHERWOOD DR SW,ATLANTA,GA,30310,2021-04-27
OSULLIVAN GREEN SOLAR,tim@osullivangreensolar.com,(408) 628-4142,1018350,"""fa5b9a7fdefaac10""",5490,MUIR DR,SAN JOSE,CA,95124,2022-04-28
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""5d1255593ceb55a9""",925,HAVENHURST DR,SAN DIEGO,CA,92037,2021-07-01
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""23355b6d2263e9ad""",727,BEAR VALLEY PKWY,ESCONDIDO,CA,92025,2015-10-20
SULLIVAN ELECTRICAL,,,,"""ec8568463fecad57""",41272,DE LUZ RD,FALLBROOK,CA,92028,2012-02-15
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""eebb420dcc18f1c4""",25729,BELLEMORE DR,RAMONA,CA,92065,2013-11-26
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""280853983beeb926""",2075,LUNDY LAKE DR,ESCONDIDO,CA,92029,2015-07-06
SULLIVAN ELECTRIC & PUMP INC.,,,,"""474a645d5f5624cf""",10760,ACME RD,ROYAL PALM BEACH,FL,33414,2019-01-24
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""f7104704ace1c02b""",540,OSBORNE ST,VISTA,CA,92084,2015-04-15
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""31343a7a2dc2f510""",633,LYNWOOD DR,ENCINITAS,CA,92024,2021-04-29
OSULLIVAN GREEN SOLAR,tim@osullivangreensolar.com,(408) 628-4142,1018350,"""5ccfc32cfe112fa3""",7075,ROYAL RIDGE DR,SAN JOSE,CA,95120,2018-01-19
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""755536235940ec5c""",12760,CHAPARRO HILLS PL,SAN DIEGO,CA,92130,2020-05-15
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""e9b5a4c8ab36b0cd""",13712,LINNERT ST,GARDEN GROVE,CA,92844,2015-01-07
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""d1fe3e0488f9a894""",1639,ARNOLDO RD,DULZURA,CA,91917,2020-01-22
SULLIVAN ELECTRICAL CONTRACTORS INC.,,,,"""3807200bef90136e""",172,DUFFY DR,TAUNTON,MA,02780,2021-04-13
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""8c47745e5a4bf8e6""",534,ROLLING HILLS RD,VISTA,CA,92083,2019-06-12
SULLIVANS ELECTRICAL SERVICE LLC,,,,"""12bbe1db465a4f0b""",8385,N ILLINOIS ST,INDIANAPOLIS,IN,46260,2019-07-09
